item_id,source_file,response_type,line_number,section_heading,line_type,suggested_scope,recommendation_text,decision_status,decision_id,implementation_status,review_notes,content_sha256_16
claude_7beb5595afc2fca5,results\v08_claude_tg_product_card_review_continuation.md,next_consultation,327,Where NOT to Use AI (Common Mistakes),bullet,unknown,"Don't use AI to ""intelligently rank"" tokens.",pending,,not_started,,7beb5595afc2fca5
claude_ebb7926c032529f8,results\v08_claude_tg_product_card_review_continuation.md,next_consultation,332,Where NOT to Use AI (Common Mistakes),bullet,unknown,"Don't use AI to predict ""This OI spike means price will go up.""",pending,,not_started,,ebb7926c032529f8
claude_d2c2f80b4f6e8ff3,results\v08_claude_tg_product_card_review_continuation.md,next_consultation,338,Practical AI Implementation Plan,bullet,unknown,**Do NOT build AI features in the first 30 days.**,pending,,not_started,,d2c2f80b4f6e8ff3
claude_ac1b6d24dbff7aa5,results\v08_claude_tg_product_card_review_continuation.md,next_consultation,340,Practical AI Implementation Plan,sentence,unknown,Your first 30 days should be 100% deterministic rules. Only after you have:,pending,,not_started,,ac1b6d24dbff7aa5
claude_211430a70c253b4e,results\v08_claude_tg_product_card_review_continuation.md,next_consultation,345,Practical AI Implementation Plan,sentence,unknown,...should you consider adding AI.,pending,,not_started,,211430a70c253b4e
claude_9bff7dd411317409,results\v08_claude_tg_product_card_review_continuation.md,next_consultation,456,Day 7: Invite 10 Real Users,bullet,asset_attribution,"[ ] Write a 3-sentence pitch: ""Get real-time alerts for Hyperliquid OI spikes and Binance funding flips. No noise, just actionable data.""",pending,,not_started,,9bff7dd411317409
claude_716ddbf2afe536e7,results\v08_claude_tg_product_card_review_continuation.md,next_consultation,530,Week 4 (Days 22-30): Retention + Growth,bullet,unknown,"**If you don't:** Talk to your most engaged users (top 10% by board views). Ask: ""What's missing? What would make you check this 5x per day instead of 1x per day?""",pending,,not_started,,716ddbf2afe536e7
claude_a7e087cd2da8f4c5,results\v08_claude_tg_product_card_review_continuation.md,next_consultation,536,22. What NOT to Build Yet,sentence,unknown,You will be tempted to build these. **Do not.**,pending,,not_started,,a7e087cd2da8f4c5
claude_14dcbd03d44aebf1,results\v08_claude_tg_product_card_review_continuation.md,next_consultation,541,1. Social Sentiment Analysis,bullet,unknown,**Why you shouldn't:**,pending,,not_started,,14dcbd03d44aebf1
claude_45adf480b23d1f80,results\v08_claude_tg_product_card_review_continuation.md,next_consultation,552,2. Portfolio Tracking,bullet,unknown,**Why you shouldn't:**,pending,,not_started,,45adf480b23d1f80
claude_d4844614e39d6616,results\v08_claude_tg_product_card_review_continuation.md,next_consultation,563,3. Backtesting / Strategy Builder,bullet,backtest,**Why you shouldn't:**,pending,,not_started,,d4844614e39d6616
claude_964d6c83c9f03662,results\v08_claude_tg_product_card_review_continuation.md,next_consultation,571,4. Multi-Chain Support (Beyond ETH/SOL/Arbitrum),bullet,asset_attribution,"**Why it's tempting:** ""We should support all 100+ chains!""",pending,,not_started,,964d6c83c9f03662
claude_0e2643d2ed076d77,results\v08_claude_tg_product_card_review_continuation.md,next_consultation,573,4. Multi-Chain Support (Beyond ETH/SOL/Arbitrum),bullet,asset_attribution,**Why you shouldn't:**,pending,,not_started,,0e2643d2ed076d77
claude_f71524bf90900f53,results\v08_claude_tg_product_card_review_continuation.md,next_consultation,576,4. Multi-Chain Support (Beyond ETH/SOL/Arbitrum),bullet,asset_attribution,You don't have the data pipelines or engineering capacity.,pending,,not_started,,f71524bf90900f53
claude_bd6ee5f87c8e5f16,results\v08_claude_tg_product_card_review_continuation.md,next_consultation,583,"5. AI Chatbot (""Ask anything about crypto"")",bullet,unknown,**Why you shouldn't:**,pending,,not_started,,bd6ee5f87c8e5f16
claude_0af034fe4b2c73ac,results\v08_claude_tg_product_card_review_continuation.md,next_consultation,592,6. Web Dashboard,bullet,unknown,"**Why it's tempting:** ""We should have a web app with charts and filters!""",pending,,not_started,,0af034fe4b2c73ac
claude_8ffa47d68047626f,results\v08_claude_tg_product_card_review_continuation.md,next_consultation,594,6. Web Dashboard,bullet,unknown,**Why you shouldn't:**,pending,,not_started,,8ffa47d68047626f
claude_5ba439008925f85a,results\v08_claude_tg_product_card_review_continuation.md,next_consultation,609,"The Bar: ""I Check This 3x Per Day""",sentence,tg,"A crypto trader has 50 Telegram channels, 20 Discord servers, 10 Twitter lists. Your product must be *more valuable than checking Hyperliquid directly*.",pending,,not_started,,5ba439008925f85a
claude_359e30471d54e3d6,results\v08_claude_user_view_project_review.md,next_consultation,40,**CUT (Premature Optimization)**,bullet,unknown,Stratified auto-review sampling — you don't have enough data,pending,,not_started,,359e30471d54e3d6
claude_92ad345d23ef633f,results\v08_claude_user_view_project_review.md,next_consultation,41,**CUT (Premature Optimization)**,bullet,unknown,Complex historical replay with 200/120 row splits — this is theater,pending,,not_started,,92ad345d23ef633f
claude_cd2a08f1ff715ae6,results\v08_claude_user_view_project_review.md,next_consultation,47,**DEPRIORITIZE (Build Later)**,bullet,unknown,Regime filters — you don't know what regimes matter yet,pending,,not_started,,cd2a08f1ff715ae6
claude_0b475e05034e69e6,results\v08_claude_user_view_project_review.md,next_consultation,49,**DEPRIORITIZE (Build Later)**,bullet,qa,Quality gates beyond basic deduplication — you're filtering air,pending,,not_started,,0b475e05034e69e6
claude_91b5d1cc342b6d41,results\v08_claude_user_view_project_review.md,next_consultation,57,3. Historical Replay Strategy,sentence,asset_attribution,"Your older500 sample is telling you the truth: second-hand news is not a good source for single-asset, actionable events. Exporting more random news will give you more of the same.",pending,,not_started,,91b5d1cc342b6d41
claude_c538380b31132e13,results\v08_claude_user_view_project_review.md,next_consultation,69,**Option A: Targeted Watcher History (Recommended)**,sentence,unknown,"Run replay on this. These are the events you claim to care about. If they don't show price impact, your thesis is wrong.",pending,,not_started,,c538380b31132e13
claude_686d9e1435d7eaec,results\v08_claude_user_view_project_review.md,next_consultation,73,**Option B: Targeted Asset/Event Queries (Secondary)**,bullet,asset_attribution,Query for single-asset token unlocks (you found 1 XRP event — there should be 50+ in 2024),pending,,not_started,,686d9e1435d7eaec
claude_935a43d81eb0836f,results\v08_claude_user_view_project_review.md,next_consultation,77,**Option B: Targeted Asset/Event Queries (Secondary)**,bullet,asset_attribution,**Do not export more macro news. You already know it's not useful.**,pending,,not_started,,935a43d81eb0836f
claude_877e1f62d89620f7,results\v08_claude_user_view_project_review.md,next_consultation,94,**Immediate (This Week)**,bullet,data,"Set a target: ""50% of alerts should be first-hand sources within 30 days""",pending,,not_started,,877e1f62d89620f7
claude_f0ddaaf109b8f854,results\v08_claude_user_view_project_review.md,next_consultation,105,**Strategic (Next Month)**,bullet,unknown,Build separate feeds:,pending,,not_started,,f0ddaaf109b8f854
claude_e8e926c2c2312fcc,results\v08_claude_user_view_project_review.md,next_consultation,114,5. Source Quality Loop Without User Reactions,sentence,data,You're right that user reactions are unreliable. Here's a better loop:,pending,,not_started,,e8e926c2c2312fcc
claude_00398e58cecc6993,results\v08_claude_user_view_project_review.md,next_consultation,124,**Tier 1: Automated Follow-Up (Build This Week)**,bullet,qa,**Aggregate by source:**,pending,,not_started,,00398e58cecc6993
claude_72705016c718909c,results\v08_claude_user_view_project_review.md,next_consultation,131,**Tier 1: Automated Follow-Up (Build This Week)**,bullet,unknown,**Decision rule:**,pending,,not_started,,72705016c718909c
claude_427efb7c850719c1,results\v08_claude_user_view_project_review.md,next_consultation,142,**Tier 2: Manual Spot Checks (Weekly)**,bullet,asset_attribution,Was this actionable? (Did I know what asset/direction to watch?),pending,,not_started,,427efb7c850719c1
claude_94a31023e5afeea7,results\v08_claude_user_view_project_review.md,next_consultation,156,**Tier 3: Source Concentration (Build Next Week)**,bullet,data,80% of alerts come from <3 sources → you don't have diversification,pending,,not_started,,94a31023e5afeea7
claude_ace7148890a5fcc8,results\v08_claude_user_view_project_review.md,next_consultation,162,6. First-Hand Intelligence Sources to Prioritize,sentence,data,You need to 3x your first-hand sources in the next 30 days. Here's the priority order:,pending,,not_started,,ace7148890a5fcc8
claude_ac0ee9c280878eed,results\v08_claude_user_view_project_review.md,next_consultation,166,**Week 1-2: Expand Existing Watchers**,bullet,asset_attribution,**Ethereum Address Watchers (High Priority)**,pending,,not_started,,ac0ee9c280878eed
claude_9a5eb60fe5121899,results\v08_claude_user_view_project_review.md,next_consultation,172,**Week 1-2: Expand Existing Watchers**,bullet,unknown,**Stablecoin Mint/Burn (High Priority)**,pending,,not_started,,9a5eb60fe5121899
claude_aeefe305a9fa8f29,results\v08_claude_user_view_project_review.md,next_consultation,176,**Week 1-2: Expand Existing Watchers**,bullet,asset_attribution,**Hyperliquid Positions (Medium Priority)**,pending,,not_started,,aeefe305a9fa8f29
claude_65cf3acfc27c8cff,results\v08_claude_user_view_project_review.md,next_consultation,182,**Week 3-4: New Watcher Types**,bullet,unknown,**Token Unlock Calendar (High Priority)**,pending,,not_started,,65cf3acfc27c8cff
claude_16ba3a8a33879ad9,results\v08_claude_user_view_project_review.md,next_consultation,187,**Week 3-4: New Watcher Types**,bullet,unknown,**CEX Listing Announcements (High Priority)**,pending,,not_started,,16ba3a8a33879ad9
claude_7f4e66270379b5f8,results\v08_claude_user_view_project_review.md,next_consultation,192,**Week 3-4: New Watcher Types**,bullet,unknown,**Large Liquidations (Medium Priority)**,pending,,not_started,,7f4e66270379b5f8
claude_2cce73c7b6ebeec7,results\v08_claude_user_view_project_review.md,next_consultation,197,**Week 3-4: New Watcher Types**,bullet,unknown,**GitHub Activity (Low Priority for Now)**,pending,,not_started,,2cce73c7b6ebeec7
claude_4affabbe761138c4,results\v08_claude_user_view_project_review.md,next_consultation,204,**Do Not Build Yet**,bullet,unknown,Orderbook imbalance (requires low-latency infra you don't have),pending,,not_started,,4affabbe761138c4
claude_af36a20acb2f49e8,results\v08_claude_user_view_project_review.md,next_consultation,316,**Useful vs Annoying**,bullet,asset_attribution,Tells me something I don't know yet,pending,,not_started,,af36a20acb2f49e8
claude_1a464ddc20cefab0,results\v08_claude_user_view_project_review.md,next_consultation,377,**Tier 1: Engagement (Proxy Metrics)**,sentence,unknown,"You can't rely on reactions, but you can measure:",pending,,not_started,,1a464ddc20cefab0
claude_986087f1593ecada,results\v08_claude_user_view_project_review.md,next_consultation,429,**What NOT to Measure (Yet)**,bullet,unknown,User reactions (unreliable),pending,,not_started,,986087f1593ecada
claude_820b63fff7c7a50d,results\v08_claude_user_view_project_review.md,next_consultation,450,**Day 3-4: Watcher History Replay**,bullet,unknown,[ ] Run replay on these (should be 100-300 events),pending,,not_started,,820b63fff7c7a50d
claude_db47a2b1dba39974,results\v08_claude_user_view_project_review.md,next_consultation,458,**Day 5-6: Source Quality Loop**,bullet,qa,[ ] Aggregate by source,pending,,not_started,,db47a2b1dba39974
claude_a41cec91a42b80bd,results\v08_claude_user_view_project_review.md,next_consultation,465,**Day 7: Manual Spot Check + Adjust**,bullet,unknown,[ ] Manually review: timely? readable? actionable? novel?,pending,,not_started,,a41cec91a42b80bd
claude_3d3b8b3f46b7e6dc,results\v08_claude_user_view_project_review.md,next_consultation,504,12. What NOT to Build Yet,bullet,unknown,**Do not build these until you have 100+ sent alerts and clear user feedback:**,pending,,not_started,,3d3b8b3f46b7e6dc
claude_914319983839db03,results\v08_claude_user_view_project_review.md,next_consultation,506,12. What NOT to Build Yet,bullet,unknown,[ ] ~~Regime filters~~ (you don't know what regimes matter),pending,,not_started,,914319983839db03
claude_969c0a14eeb2408f,results\v08_claude_user_view_project_review.md,next_consultation,508,12. What NOT to Build Yet,bullet,taxonomy,[ ] ~~ML-based event classification~~ (you don't have training data),pending,,not_started,,969c0a14eeb2408f
claude_eb0830f273ff9c64,results\v08_claude_user_view_project_review.md,next_consultation,512,12. What NOT to Build Yet,bullet,unknown,[ ] ~~User preference settings~~ (you don't know what preferences matter yet),pending,,not_started,,eb0830f273ff9c64
claude_a78acddf9ed51912,results\v08_claude_user_view_project_review.md,next_consultation,515,12. What NOT to Build Yet,bullet,product,[ ] ~~API for third-party access~~ (you don't have a product yet),pending,,not_started,,a78acddf9ed51912
claude_f3db77ef8a2fd01e,results\v08_claude_user_view_project_review.md,next_consultation,535,**Where to Use AI**,bullet,unknown,"**Worth it:** Yes, if you don't have a native Chinese speaker on the team",pending,,not_started,,f3db77ef8a2fd01e
claude_93f3bc3a22049a26,results\v08_claude_user_view_project_review.md,next_consultation,617,**The Real Test**,sentence,unknown,"If no, you don't have a useful first version yet.",pending,,not_started,,93f3bc3a22049a26
claude_861d7d235efbf23d,results\v08_claude_user_view_project_review.md,next_consultation,639,Final Thoughts,bullet,data,You're sending <5 alerts/day → you don't have enough sources,pending,,not_started,,861d7d235efbf23d
claude_3071c58fc8418797,results\v08_claude_user_view_project_review.md,next_consultation,640,Final Thoughts,bullet,backtest,Avg abnormal return at T+4h is <1.5% → your events don't matter,pending,,not_started,,3071c58fc8418797
claude_4eec3f2810a69362,results\v09_claude_tg_readability_review.md,next_consultation,16,1. What is fundamentally wrong with the current board?,bullet,unknown,"**Cognitive overload** - 20+ data points per line, user must parse everything",pending,,not_started,,4eec3f2810a69362
